Empleado_ID,Acción,Departamento,Prioridad,Acción_predecesora
2786,Activación cuenta,Comercial,Alta,Asignación de tareas
2787,Inducción,Operaciones,Media,Capacitación
2788,Activación cuenta,Comercial,Media,Asignación de tareas
2789,Activación cuenta,RRHH,Alta,Firma contrato
2790,Activación cuenta,TI,Media,Firma contrato
2791,Asignación de tareas,Operaciones,Alta,Inducción
2792,Inducción,TI,Media,Firma contrato
2793,Asignación de tareas,TI,Baja,Activación cuenta
2794,Inducción,Comercial,Alta,Activación cuenta
2795,Asignación de tareas,RRHH,Alta,Activación cuenta
2796,Activación cuenta,TI,Media,Inducción
2797,Inducción,TI,Media,Activación cuenta
2798,Capacitación,TI,Alta,Inducción
2799,Activación cuenta,Comercial,Alta,Firma contrato
2800,Firma contrato,Operaciones,Media,Firma contrato
2801,Asignación de tareas,Operaciones,Baja,Activación cuenta
2802,Inducción,TI,Media,Inducción
2803,Capacitación,Operaciones,Media,Asignación de tareas
2804,Activación cuenta,Comercial,Media,Capacitación
2805,Inducción,Operaciones,Baja,Activación cuenta
2806,Firma contrato,TI,Alta,Inducción
2807,Firma contrato,RRHH,Alta,Firma contrato
2808,Inducción,RRHH,Baja,Inducción
2809,Firma contrato,Comercial,Alta,Asignación de tareas
2810,Capacitación,TI,Media,Capacitación
2811,Activación cuenta,Operaciones,Media,Firma contrato
2812,Firma contrato,Comercial,Baja,Capacitación
2813,Firma contrato,TI,Baja,Activación cuenta
2814,Asignación de tareas,TI,Media,Firma contrato
2815,Inducción,Comercial,Baja,Firma contrato
2816,Firma contrato,TI,Baja,Inducción
2817,Firma contrato,Comercial,Baja,Activación cuenta
2818,Firma contrato,Comercial,Media,Inducción
2819,Asignación de tareas,Comercial,Alta,Asignación de tareas
2820,Inducción,RRHH,Baja,Capacitación
2821,Capacitación,Comercial,Baja,Capacitación
2822,Inducción,Comercial,Baja,Firma contrato
2823,Activación cuenta,Comercial,Baja,Firma contrato
2824,Inducción,Operaciones,Baja,Asignación de tareas
2825,Asignación de tareas,TI,Alta,Capacitación
2826,Firma contrato,Operaciones,Alta,Asignación de tareas
2827,Asignación de tareas,RRHH,Media,Firma contrato
2828,Firma contrato,RRHH,Alta,Asignación de tareas
2829,Inducción,Operaciones,Alta,Capacitación
2830,Asignación de tareas,RRHH,Baja,Capacitación
2831,Capacitación,TI,Baja,Asignación de tareas
2832,Inducción,RRHH,Media,Asignación de tareas
2833,Firma contrato,RRHH,Media,Capacitación
2834,Inducción,RRHH,Alta,Activación cuenta
2835,Activación cuenta,RRHH,Media,Activación cuenta
2836,Asignación de tareas,RRHH,Baja,Asignación de tareas
2837,Inducción,Comercial,Alta,Asignación de tareas
2838,Asignación de tareas,RRHH,Media,Inducción
2839,Activación cuenta,RRHH,Baja,Inducción
2840,Inducción,RRHH,Alta,Asignación de tareas
2841,Activación cuenta,TI,Media,Asignación de tareas
2842,Capacitación,RRHH,Alta,Firma contrato
2843,Asignación de tareas,RRHH,Baja,Activación cuenta
2844,Capacitación,TI,Media,Asignación de tareas
2845,Asignación de tareas,Operaciones,Alta,Activación cuenta
2846,Inducción,Operaciones,Media,Firma contrato
2847,Inducción,Operaciones,Baja,Asignación de tareas
2848,Inducción,Comercial,Alta,Firma contrato
2849,Activación cuenta,RRHH,Media,Capacitación
2850,Asignación de tareas,RRHH,Alta,Capacitación
2851,Activación cuenta,TI,Media,Capacitación
2852,Asignación de tareas,Comercial,Baja,Firma contrato
2853,Inducción,Operaciones,Media,Asignación de tareas
2854,Firma contrato,TI,Media,Asignación de tareas
2855,Inducción,TI,Media,Inducción
2856,Capacitación,TI,Baja,Firma contrato
2857,Inducción,TI,Media,Inducción
2858,Inducción,TI,Baja,Inducción
2859,Asignación de tareas,Comercial,Baja,Asignación de tareas
2860,Activación cuenta,Operaciones,Baja,Activación cuenta
2861,Inducción,RRHH,Alta,Inducción
2862,Capacitación,Comercial,Baja,Asignación de tareas
2863,Capacitación,Comercial,Media,Firma contrato
2864,Asignación de tareas,TI,Baja,Asignación de tareas
2865,Activación cuenta,Operaciones,Baja,Asignación de tareas
2866,Firma contrato,RRHH,Baja,Activación cuenta
2867,Inducción,TI,Baja,Activación cuenta
2868,Inducción,Comercial,Media,Capacitación
2869,Asignación de tareas,Comercial,Alta,Activación cuenta
2870,Activación cuenta,RRHH,Baja,Inducción
2871,Asignación de tareas,TI,Baja,Asignación de tareas
2872,Inducción,RRHH,Baja,Activación cuenta
2873,Capacitación,Comercial,Alta,Activación cuenta
2874,Activación cuenta,Comercial,Baja,Asignación de tareas
2875,Firma contrato,Operaciones,Alta,Firma contrato
2876,Firma contrato,TI,Baja,Firma contrato
2877,Activación cuenta,RRHH,Media,Capacitación
2878,Inducción,Operaciones,Media,Capacitación
2879,Capacitación,Operaciones,Baja,Inducción
2880,Capacitación,Operaciones,Baja,Inducción
2881,Inducción,RRHH,Alta,Activación cuenta
2882,Capacitación,Comercial,Media,Firma contrato
2883,Asignación de tareas,TI,Media,Activación cuenta
2884,Firma contrato,Operaciones,Alta,Inducción
2885,Asignación de tareas,Comercial,Alta,Firma contrato
2886,Inducción,RRHH,Media,Firma contrato
2887,Asignación de tareas,RRHH,Media,Activación cuenta
2888,Firma contrato,Comercial,Alta,Asignación de tareas
2889,Capacitación,Operaciones,Media,Asignación de tareas
2890,Asignación de tareas,Operaciones,Media,Activación cuenta
2891,Firma contrato,Operaciones,Media,Firma contrato
2892,Inducción,Comercial,Baja,Inducción
2893,Firma contrato,Operaciones,Baja,Firma contrato
2894,Asignación de tareas,TI,Alta,Activación cuenta
2895,Activación cuenta,RRHH,Media,Capacitación
2896,Firma contrato,TI,Media,Activación cuenta
2897,Inducción,RRHH,Media,Firma contrato
2898,Activación cuenta,Comercial,Media,Activación cuenta
2899,Asignación de tareas,TI,Media,Asignación de tareas
2900,Firma contrato,TI,Media,Capacitación
2901,Activación cuenta,RRHH,Alta,Firma contrato
2902,Asignación de tareas,RRHH,Media,Capacitación
2903,Activación cuenta,Operaciones,Alta,Asignación de tareas
2904,Activación cuenta,TI,Alta,Firma contrato
2905,Firma contrato,Operaciones,Alta,Capacitación
2906,Asignación de tareas,Comercial,Alta,Inducción
2907,Firma contrato,TI,Alta,Asignación de tareas
2908,Inducción,RRHH,Baja,Capacitación
2909,Capacitación,RRHH,Media,Capacitación
2910,Activación cuenta,Operaciones,Alta,Capacitación
2911,Asignación de tareas,Operaciones,Media,Inducción
2912,Capacitación,RRHH,Media,Asignación de tareas
2913,Capacitación,Operaciones,Alta,Activación cuenta
2914,Inducción,Comercial,Baja,Asignación de tareas
2915,Capacitación,Comercial,Media,Asignación de tareas
2916,Activación cuenta,Comercial,Alta,Inducción
2917,Capacitación,Operaciones,Alta,Firma contrato
2918,Capacitación,Operaciones,Media,Firma contrato
2919,Activación cuenta,TI,Alta,Inducción
2920,Asignación de tareas,RRHH,Alta,Capacitación
2921,Capacitación,TI,Baja,Inducción
2922,Firma contrato,Comercial,Alta,Firma contrato
2923,Capacitación,Comercial,Baja,Activación cuenta
2924,Firma contrato,RRHH,Baja,Asignación de tareas
2925,Capacitación,TI,Alta,Firma contrato
2926,Activación cuenta,RRHH,Alta,Capacitación
2927,Inducción,RRHH,Baja,Asignación de tareas
2928,Activación cuenta,TI,Alta,Asignación de tareas
2929,Capacitación,RRHH,Media,Activación cuenta
2930,Asignación de tareas,Operaciones,Media,Capacitación
2931,Inducción,Operaciones,Baja,Asignación de tareas
2932,Firma contrato,Operaciones,Media,Inducción
2933,Inducción,Comercial,Media,Inducción
2934,Capacitación,Operaciones,Alta,Inducción
2935,Activación cuenta,Comercial,Baja,Firma contrato
2936,Firma contrato,TI,Alta,Inducción
2937,Firma contrato,TI,Media,Asignación de tareas
2938,Activación cuenta,RRHH,Media,Inducción
2939,Firma contrato,Operaciones,Baja,Activación cuenta
2940,Asignación de tareas,Comercial,Alta,Activación cuenta
2941,Capacitación,Comercial,Media,Inducción
2942,Activación cuenta,TI,Media,Firma contrato
2943,Firma contrato,RRHH,Baja,Firma contrato
2944,Firma contrato,RRHH,Baja,Firma contrato
2945,Activación cuenta,TI,Alta,Inducción
2946,Activación cuenta,RRHH,Alta,Activación cuenta
2947,Firma contrato,Operaciones,Media,Inducción
2948,Firma contrato,Operaciones,Media,Firma contrato
2949,Inducción,RRHH,Baja,Firma contrato
2950,Activación cuenta,Comercial,Alta,Capacitación
2951,Asignación de tareas,TI,Baja,Activación cuenta
2952,Inducción,Comercial,Media,Capacitación
2953,Inducción,Operaciones,Media,Asignación de tareas
2954,Asignación de tareas,Operaciones,Alta,Asignación de tareas
2955,Capacitación,RRHH,Alta,Firma contrato
2956,Asignación de tareas,Comercial,Alta,Capacitación
2957,Firma contrato,RRHH,Media,Asignación de tareas
2958,Inducción,Comercial,Media,Capacitación
2959,Asignación de tareas,Comercial,Alta,Activación cuenta
2960,Capacitación,Operaciones,Baja,Asignación de tareas
2961,Firma contrato,TI,Alta,Capacitación
2962,Activación cuenta,TI,Baja,Inducción
2963,Activación cuenta,RRHH,Alta,Firma contrato
2964,Firma contrato,TI,Media,Capacitación
2965,Firma contrato,Comercial,Baja,Activación cuenta
2966,Activación cuenta,Operaciones,Alta,Inducción
2967,Activación cuenta,Operaciones,Media,Inducción
2968,Firma contrato,Comercial,Baja,Inducción
2969,Capacitación,Comercial,Alta,Capacitación
2970,Firma contrato,RRHH,Baja,Capacitación
2971,Capacitación,Comercial,Baja,Asignación de tareas
2972,Asignación de tareas,Operaciones,Media,Firma contrato
2973,Activación cuenta,TI,Media,Activación cuenta
2974,Capacitación,Comercial,Media,Asignación de tareas
2975,Asignación de tareas,Operaciones,Alta,Capacitación
2976,Firma contrato,TI,Alta,Asignación de tareas
2977,Inducción,RRHH,Alta,Activación cuenta
2978,Firma contrato,Operaciones,Media,Asignación de tareas
2979,Activación cuenta,Comercial,Alta,Inducción
2980,Capacitación,Operaciones,Media,Asignación de tareas
2981,Firma contrato,Operaciones,Baja,Firma contrato
2982,Inducción,TI,Media,Capacitación
2983,Activación cuenta,RRHH,Alta,Capacitación
2984,Inducción,RRHH,Media,Firma contrato
2985,Inducción,RRHH,Alta,Inducción
2986,Asignación de tareas,Operaciones,Media,Capacitación
2987,Asignación de tareas,Operaciones,Baja,Asignación de tareas
2988,Asignación de tareas,Operaciones,Baja,Capacitación
2989,Firma contrato,TI,Alta,Asignación de tareas
2990,Activación cuenta,RRHH,Baja,Activación cuenta
2991,Asignación de tareas,Operaciones,Media,Capacitación
2992,Firma contrato,TI,Baja,Inducción
2993,Asignación de tareas,Comercial,Baja,Asignación de tareas
2994,Firma contrato,Operaciones,Media,Asignación de tareas
2995,Capacitación,TI,Alta,Capacitación
2996,Activación cuenta,Comercial,Media,Activación cuenta
2997,Inducción,TI,Media,Capacitación
2998,Capacitación,TI,Media,Asignación de tareas
2999,Asignación de tareas,Comercial,Media,Asignación de tareas
3000,Firma contrato,Operaciones,Baja,Firma contrato
